Client_ID,Industry,Contract_Length,Renewal_Status,Monthly_Marketing_Spend,Campaign_Count,Leads,Conversions,Conversion_Rate,Website_Visits,Social_Engagement,Campaign_Performance,Ad_Spend,ROAS,Client_Feedback_Score,Complaint_Count,Avg_Response_Time,Monthly_Revenue,Client_Lifetime_Value,Performance_Change_3M,Churn
CL10874,E-commerce,12,Renewed,67887.05,15,9092,840,9.24,3645,8484,78.42,44519.77,3.31,7.27,2,23.37,191235.2,5719654.6,-1.08,0
CL10875,Healthcare,12,Pending,82419.27,20,8219,627,7.63,28318,19061,74.26,60609.73,2.05,8.03,0,43.37,264355.05,6750530.12,-0.53,1
CL10876,Finance,24,Renewed,78912.4,7,2879,152,5.28,31044,15469,49.82,64746.3,2.82,8.35,2,2.63,239753.99,3721073.05,-3.77,0
CL10877,Healthcare,12,Renewed,77280.88,11,5020,721,14.36,13600,16575,85.3,37510.21,2.79,7.21,10,16.03,149243.74,4150919.4,13.55,0
CL10878,Healthcare,18,Pending,22833.63,16,855,126,14.74,20604,13744,88.55,18991.82,2.78,7.55,1,29.04,79183.07,722621.07,31.84,0
CL10879,Technology,12,Renewed,13396.57,7,6595,744,11.28,4567,11208,72.98,10965.48,2.95,7.16,1,29.43,30364.56,727235.77,3.28,1
CL10880,Technology,18,Pending,71400.14,11,6035,1046,17.33,37463,8228,94.37,33672.29,3.17,6.61,8,23.57,134567.24,1145583.2,23.89,0
CL10881,Technology,12,Not Renewed,39992.99,8,9613,714,7.43,31228,17559,68.32,23760.97,3.34,6.83,7,39.34,111819.79,1323971.01,-4.91,0
CL10882,Real Estate,12,Not Renewed,46072.89,18,2430,143,5.88,32817,18997,65.36,35718.35,3.13,9.98,0,3.95,171006.59,5083493.46,-0.63,0
CL10883,Finance,36,Not Renewed,7959.16,19,5805,755,13.01,31916,8268,77.15,5528.68,2.74,9.04,3,39.33,17433.74,277884.54,9.21,0
CL10884,Retail,12,Renewed,29659.76,18,8401,1198,14.26,42512,6961,86.76,22589.99,3.49,7.34,0,24.25,56869.93,1481517.77,-1.6,0
CL10885,Retail,24,Renewed,8199.26,10,1116,67,6.0,40549,9090,76.57,6047.88,2.71,8.54,0,7.29,17344.38,282260.84,1.5,0
CL10886,Technology,12,Renewed,88522.65,11,7447,275,3.69,3009,13850,55.33,57425.36,2.24,6.39,3,42.63,232448.19,6155373.56,-1.68,0
CL10887,E-commerce,24,Renewed,28122.68,11,8316,1253,15.07,21900,17088,93.86,13118.87,3.54,7.66,1,31.51,85351.85,2495659.96,24.86,0
CL10888,Real Estate,12,Renewed,57947.03,8,5038,888,17.63,48770,3079,92.15,39618.81,3.76,9.51,2,8.69,131902.06,2319075.29,9.02,0
CL10889,Education,36,Pending,8703.04,17,2938,367,12.49,7033,7165,76.57,4085.44,2.75,6.08,10,2.58,30473.53,618785.82,5.21,1
CL10890,E-commerce,12,Pending,68350.5,19,837,57,6.81,15170,5016,66.6,47263.73,2.55,6.84,8,7.63,236137.08,5154888.7,-17.84,1
CL10891,Travel,12,Renewed,35687.6,7,6300,1131,17.95,4432,697,92.21,27485.32,3.35,7.52,1,29.61,119691.03,3419137.73,19.02,0
CL10892,Travel,6,Renewed,90302.32,2,8471,1385,16.35,47863,5722,91.16,61766.49,2.91,7.35,3,9.43,261396.84,3567640.77,28.39,0
CL10893,E-commerce,12,Renewed,89371.23,2,331,35,10.57,46309,18361,88.79,75859.08,3.72,9.5,0,11.61,239439.63,5135378.16,27.08,0
CL10894,Technology,18,Renewed,35902.61,13,2017,308,15.27,38828,12264,88.11,22702.89,2.84,7.68,1,2.18,95027.69,1439084.61,26.32,0
CL10895,Education,12,Not Renewed,90591.29,3,8634,1308,15.15,37284,1799,75.31,67900.98,2.65,7.0,4,34.98,266685.44,3406247.77,11.43,0
CL10896,Education,24,Renewed,99634.98,5,6018,1022,16.98,24223,17200,77.62,71426.85,3.54,5.89,9,39.09,203413.0,2007329.82,18.1,1
CL10897,Real Estate,12,Renewed,83414.49,18,2723,423,15.53,1219,13529,87.17,70616.43,3.21,7.82,0,38.45,278978.48,6041457.25,14.0,0
CL10898,Education,12,Renewed,85262.78,5,8746,1091,12.47,574,13896,70.03,62692.67,3.44,6.25,10,7.0,223557.97,6126803.02,-0.65,0
CL10899,Travel,18,Pending,28655.83,12,6501,776,11.94,26998,4186,82.96,14775.3,2.97,7.28,6,43.46,65934.1,1037185.83,21.7,0
CL10900,Finance,24,Pending,59786.73,5,7172,699,9.75,31845,765,75.08,49754.94,3.75,6.16,3,32.6,149020.73,3004065.35,9.36,1
CL10901,Technology,12,Renewed,11389.31,2,2376,290,12.21,21041,14705,75.2,8167.4,3.09,6.86,5,43.18,25715.87,569013.6,-7.22,0
CL10902,Education,12,Renewed,14017.2,8,7493,1111,14.83,46429,17563,89.48,6640.44,2.93,6.97,7,22.02,52028.02,890839.57,26.87,1
CL10903,Real Estate,6,Renewed,99894.8,19,8887,1557,17.52,35417,8519,95.0,71227.72,3.04,7.32,5,21.54,223088.62,6218294.72,19.24,0
CL10904,Travel,24,Renewed,36030.73,10,3974,387,9.74,26528,15284,85.92,28941.6,2.6,7.18,1,37.87,135293.83,2162078.41,9.31,0
CL10905,Finance,24,Pending,76077.47,4,4630,527,11.38,30045,1169,79.23,51794.82,2.49,9.33,0,5.38,233703.55,2512368.79,17.79,0
CL10906,Healthcare,12,Renewed,81633.18,9,7264,682,9.39,14533,5363,77.89,48294.83,2.7,7.26,7,25.48,299556.95,3345586.18,15.78,0
CL10907,Healthcare,24,Renewed,86512.21,20,4597,591,12.86,32173,16209,74.01,67337.98,2.5,5.78,7,40.31,250031.17,6900577.14,-1.35,1
CL10908,Finance,24,Renewed,99774.69,5,8033,985,12.26,31474,8051,69.2,76128.57,1.84,5.38,8,40.02,383013.29,11389350.96,1.68,1
CL10909,Travel,18,Not Renewed,27942.17,19,2235,62,2.77,23597,13019,61.93,18656.23,2.87,5.79,5,45.94,64575.72,927089.89,-9.42,1
CL10910,Real Estate,24,Renewed,8833.33,12,6827,743,10.88,37475,1463,65.56,4520.41,2.93,8.08,0,33.82,26436.29,295009.43,-6.66,0
CL10911,Finance,12,Pending,44063.19,15,1665,64,3.84,28108,4608,55.48,24252.14,2.54,6.8,8,10.77,92614.65,1723435.48,-30.61,0
CL10912,Technology,12,Renewed,17357.66,19,408,12,2.94,24025,1855,67.26,12938.29,2.3,8.11,2,1.95,49044.26,1157916.21,-6.53,0
CL10913,Technology,12,Renewed,7130.46,17,8634,1275,14.77,15543,619,83.35,5507.8,3.63,7.16,10,23.53,22032.45,473099.8,11.48,0
CL10914,Healthcare,6,Renewed,39240.55,4,8727,568,6.51,42346,11836,54.21,22041.66,2.34,6.82,5,25.14,122130.11,3532537.71,-30.22,1
CL10915,Education,18,Renewed,79455.13,16,8468,659,7.78,12225,10614,74.72,47450.13,2.57,6.62,9,12.29,207926.84,5404250.09,-4.17,0
CL10916,Real Estate,36,Not Renewed,58787.17,5,238,8,3.36,37204,14788,69.66,28279.73,2.83,6.54,9,6.86,116431.99,3157331.41,8.12,1
CL10917,Healthcare,6,Renewed,34713.91,6,293,15,5.12,42575,7333,54.24,25528.08,2.47,6.97,10,28.55,113168.42,2253938.92,-18.83,1
CL10918,Education,12,Renewed,67162.49,18,3357,482,14.36,37883,1202,95.0,30319.23,2.44,5.02,8,36.92,190645.07,2897815.41,19.74,1
CL10919,Education,12,Renewed,27041.73,8,3335,338,10.13,29983,697,66.59,12672.2,2.67,5.24,10,47.68,56912.02,1333914.86,-12.11,1
CL10920,Retail,36,Renewed,6366.24,17,1042,168,16.12,7765,14047,90.46,2875.87,3.25,7.78,2,36.64,24053.4,424763.0,21.1,0
CL10921,Technology,12,Renewed,77613.57,15,4720,409,8.67,23263,19757,71.44,54960.33,2.65,6.84,4,38.3,301446.15,4319902.18,1.9,0
CL10922,Travel,18,Renewed,64255.59,17,5820,388,6.67,10616,12341,62.15,39642.8,2.12,6.45,4,29.97,234732.86,2664207.42,-9.34,0
CL10923,E-commerce,6,Pending,77418.75,8,6453,509,7.89,16233,5881,73.65,44052.72,2.38,5.73,9,47.34,279820.64,5488187.29,-15.1,1
CL10924,Travel,12,Renewed,8699.11,10,5057,685,13.55,47160,10897,71.6,7090.47,2.97,5.81,6,31.08,18363.64,386987.61,-2.53,0
CL10925,E-commerce,36,Renewed,84526.36,5,9245,1026,11.1,26002,6356,75.87,44555.63,3.15,7.47,3,41.43,331171.11,6793407.37,12.93,0
CL10926,Finance,36,Not Renewed,63854.99,12,9594,1584,16.51,37920,10480,95.0,38679.98,3.15,5.24,10,45.45,171912.72,1816096.98,33.4,1
CL10927,Technology,6,Renewed,58522.56,3,3481,412,11.84,43741,8880,81.2,48346.93,3.14,6.7,3,44.7,131622.24,2703484.09,9.59,0
CL10928,Education,36,Not Renewed,64338.33,13,5939,602,10.14,9747,6654,78.34,39943.98,2.78,7.58,6,18.93,229084.62,2681460.76,8.54,1
CL10929,Real Estate,24,Renewed,87121.16,13,2980,437,14.66,24340,12764,95.0,58534.74,3.01,6.37,8,4.7,204038.1,4611610.3,15.58,0
CL10930,E-commerce,24,Not Renewed,60758.97,5,4987,857,17.18,21558,9699,88.16,29294.01,3.23,5.52,10,9.08,177750.48,3101114.49,26.05,0
CL10931,Travel,12,Renewed,60190.29,19,645,52,8.06,35429,15611,61.13,46109.77,2.16,7.54,3,3.78,130032.12,3468392.11,-4.63,0
CL10932,Education,18,Not Renewed,99114.52,8,2027,129,6.36,19135,4946,64.65,61362.15,3.3,9.12,3,5.95,282628.22,7100142.73,6.9,0
CL10933,E-commerce,12,Not Renewed,76889.37,2,4252,512,12.04,26128,6705,74.92,59220.66,2.36,6.91,5,9.68,235638.9,5640348.18,8.93,0
CL10934,E-commerce,24,Renewed,47017.91,14,104,11,10.58,31862,10351,61.54,25931.27,2.67,7.48,5,17.03,130442.73,3054475.17,-1.44,0
CL10935,Retail,12,Not Renewed,72202.72,7,5633,1004,17.82,21453,16143,84.12,44692.87,3.12,7.28,6,26.55,144453.83,2936852.81,5.22,0
CL10936,E-commerce,6,Renewed,41976.89,7,9654,933,9.66,19628,12864,62.83,32096.35,2.62,7.42,0,34.45,122132.89,1141270.63,12.74,0
CL10937,Real Estate,12,Renewed,26743.17,13,5478,200,3.65,47856,3086,52.97,22452.26,2.9,5.81,10,10.91,77412.59,1735650.01,3.31,0
CL10938,Technology,24,Renewed,61700.93,9,6333,1118,17.65,12561,500,89.82,29237.0,2.26,7.64,2,32.61,146099.48,2669571.76,35.0,0
CL10939,Real Estate,12,Renewed,93177.3,20,2763,430,15.56,6541,19339,88.71,72210.77,3.32,6.31,8,34.1,356786.03,6539960.61,7.8,0
CL10940,Healthcare,24,Renewed,93268.25,6,9565,503,5.26,13173,10516,54.8,53188.61,2.32,7.76,5,27.26,253683.37,4144802.77,-5.03,0
CL10941,Education,36,Renewed,37481.0,19,3426,566,16.52,21559,3512,84.17,25123.41,3.27,6.19,5,43.47,138013.19,3925034.42,7.07,0
CL10942,Technology,6,Renewed,55129.36,6,3759,292,7.77,34828,16540,69.17,31205.25,2.76,7.56,4,6.22,114217.19,1540553.22,6.47,0
CL10943,Retail,24,Pending,25105.41,11,1231,103,8.37,45222,1975,70.59,17457.75,2.74,7.93,10,9.32,63855.28,955599.24,6.25,1
CL10944,Technology,12,Not Renewed,99584.96,2,4863,805,16.55,18048,4398,88.1,58906.61,2.74,6.85,2,21.15,220896.88,6447294.53,12.86,0
CL10945,Technology,24,Renewed,98206.2,11,6837,733,10.72,15578,3868,88.1,57298.01,2.92,5.33,10,6.96,265502.83,6856181.05,14.34,0
CL10946,Travel,12,Renewed,66703.35,6,5192,241,4.64,5919,5852,59.84,31028.75,3.63,6.47,4,27.62,136790.62,1136716.52,13.11,0
CL10947,Technology,24,Renewed,81419.34,13,6122,503,8.22,35990,12589,67.53,41424.87,2.91,8.91,0,19.72,224177.5,6262256.6,0.69,0
CL10948,Retail,24,Renewed,72934.52,8,3259,446,13.69,11050,1453,81.28,59575.2,3.37,7.76,2,14.38,193082.21,2507412.03,-6.22,0
CL10949,Real Estate,36,Renewed,61350.03,10,6259,325,5.19,30837,6697,62.17,52105.25,2.46,7.67,3,8.99,146092.17,3437624.12,-6.27,1
CL10950,Technology,24,Renewed,10068.06,13,7418,864,11.65,1968,14791,82.99,7673.96,2.74,6.97,4,16.76,32611.74,657700.8,3.83,1
CL10951,Finance,12,Renewed,48202.61,2,8545,1134,13.27,24809,4411,78.56,27221.22,3.22,6.59,9,29.57,185006.21,3664947.39,2.13,1
CL10952,Education,18,Not Renewed,69104.7,12,5407,423,7.82,1308,15407,55.15,42221.46,1.76,5.59,8,28.06,158089.64,3761627.44,-1.22,0
CL10953,Technology,24,Renewed,69365.5,16,8620,1143,13.26,25247,10894,80.69,51732.89,2.77,7.6,3,8.69,234539.4,2945344.0,18.11,0
CL10954,Education,18,Renewed,40446.65,3,3144,509,16.19,7219,3034,86.54,33870.24,3.0,7.68,2,6.87,140283.19,1613053.68,8.33,0
CL10955,Finance,6,Renewed,94460.74,8,9712,954,9.82,16863,16506,81.48,59716.99,3.34,5.29,9,2.25,274323.45,6128955.74,7.13,1
CL10956,Finance,36,Renewed,20898.92,13,5736,484,8.44,29218,10494,65.15,16338.96,2.79,8.5,0,1.58,79009.53,1137163.86,-5.48,0
CL10957,Education,24,Renewed,52534.15,19,2992,191,6.38,29301,17693,56.15,44130.13,2.28,5.73,9,42.35,206954.4,6090027.38,5.95,1
CL10958,E-commerce,24,Pending,70633.98,4,5388,639,11.86,43859,9040,76.5,56464.05,3.03,7.2,5,3.12,187926.29,3370131.11,15.42,0
CL10959,Healthcare,12,Renewed,71227.9,8,5912,954,16.14,38341,17288,94.21,38524.31,3.19,6.45,6,35.37,228099.15,2384807.28,25.86,0
CL10960,Travel,24,Renewed,66620.7,12,754,57,7.56,8512,8425,65.35,30193.35,3.03,5.64,9,41.98,213449.37,4928104.89,-8.01,0
CL10961,E-commerce,12,Not Renewed,31152.38,19,5581,482,8.64,18529,10729,89.93,20150.38,3.28,7.05,7,5.61,84402.48,1243713.12,3.78,0
CL10962,E-commerce,24,Not Renewed,19839.62,13,859,76,8.85,47160,5241,86.71,13144.63,3.73,7.68,0,21.51,50212.04,565835.63,25.04,0
CL10963,Real Estate,12,Pending,65414.33,7,6882,770,11.19,41517,3771,74.92,34702.31,2.77,6.37,3,46.23,248148.47,4293493.11,22.3,0
CL10964,Travel,24,Renewed,61933.7,6,1898,115,6.06,48415,7392,63.56,34922.54,3.04,5.62,10,40.2,216763.53,6332289.18,-15.06,1
CL10965,Travel,36,Pending,22038.82,2,5259,802,15.25,1267,15538,93.41,16662.7,3.31,6.51,4,24.02,46929.26,800212.99,35.0,0
CL10966,E-commerce,6,Renewed,71988.22,13,8546,605,7.08,4395,12331,66.62,45938.48,2.44,7.54,1,36.84,151988.1,2377297.98,0.29,0
CL10967,Technology,36,Renewed,48241.34,12,5362,720,13.43,43468,18582,77.15,27832.44,3.82,8.7,0,40.17,182428.26,3243428.0,9.85,0
CL10968,Real Estate,12,Renewed,68437.26,5,3923,410,10.45,40597,14611,79.1,47841.09,3.42,6.8,7,17.36,140003.68,1157346.79,-0.67,0
CL10969,Real Estate,24,Renewed,84549.87,19,1976,229,11.59,15832,11209,83.88,60123.74,3.15,5.62,5,42.93,280998.18,3070813.82,-0.98,1
CL10970,Finance,24,Renewed,21124.2,5,6254,330,5.28,15121,8544,54.3,16007.04,2.67,7.44,4,23.11,49972.08,1333896.82,-25.6,1
CL10971,Retail,18,Renewed,6818.76,18,7887,1096,13.9,11834,15705,88.0,3495.87,2.78,6.84,8,25.81,15000.0,442751.36,24.35,0
CL10972,Travel,24,Not Renewed,79014.75,3,4616,250,5.42,18674,13126,58.48,58992.96,2.13,4.96,10,47.99,158969.03,1824123.94,-5.23,1
CL10973,E-commerce,24,Not Renewed,62921.26,3,3834,163,4.25,34153,9421,53.98,43401.28,2.79,5.42,10,40.64,167171.67,3306888.34,-4.03,1
CL10974,Finance,12,Pending,71465.76,13,9536,1046,10.97,41002,19748,71.47,33805.36,2.79,7.65,1,18.0,141587.46,4142755.0,13.59,1
CL10975,Education,12,Renewed,84624.72,7,6072,819,13.49,37174,5535,82.02,64397.57,2.97,6.53,9,1.49,265991.31,3044214.76,11.15,0
CL10976,Healthcare,24,Not Renewed,81267.04,11,6739,221,3.28,37760,8593,55.19,49022.89,2.33,6.13,7,30.43,260870.65,3156224.84,6.65,0
CL10977,Retail,24,Renewed,96287.41,17,5456,195,3.57,42998,6791,61.87,56053.94,2.63,5.99,10,34.08,253218.76,7188870.41,-8.79,1
CL10978,Retail,24,Pending,55913.83,15,6480,968,14.94,2573,2863,93.34,35182.66,3.19,6.94,9,31.59,191077.21,4495115.87,16.5,0
CL10979,Retail,24,Renewed,51407.09,8,1108,167,15.07,49964,3341,87.1,30251.53,2.42,5.91,8,46.49,147857.42,1677186.21,8.25,1
CL10980,Real Estate,12,Pending,43179.28,20,4414,278,6.3,6769,3157,69.49,25273.45,3.24,6.91,0,41.56,118734.75,1977745.59,9.83,0
CL10981,Education,24,Renewed,19600.65,18,9802,1180,12.04,17694,17034,77.61,15155.83,2.89,8.32,6,22.1,53862.25,497576.17,17.74,0
CL10982,Retail,12,Not Renewed,59397.69,10,2608,244,9.36,27311,5674,80.12,29687.09,3.62,7.48,7,3.95,162171.98,2841054.23,6.96,0
CL10983,Education,18,Not Renewed,31316.19,14,4858,598,12.31,7341,5511,74.74,26250.48,2.24,8.21,2,23.37,123452.31,3100360.68,-4.33,0
CL10984,Technology,6,Renewed,92524.21,6,2782,442,15.89,44223,1687,75.54,62173.74,2.26,7.27,3,33.39,305232.56,6161847.26,17.22,1
CL10985,Retail,12,Renewed,60403.13,6,7411,277,3.74,35300,10114,48.95,31601.08,2.19,7.75,2,29.56,150568.88,3349213.01,-18.28,0
CL10986,Healthcare,12,Not Renewed,61319.82,11,1089,159,14.6,10199,6020,92.59,30812.36,3.6,6.63,6,26.29,206447.11,3135940.46,16.09,1
CL10987,Education,12,Renewed,38717.84,11,8546,867,10.15,46005,11788,77.44,26583.82,2.49,6.96,8,23.03,99319.49,1147210.65,0.12,0
CL10988,Education,24,Not Renewed,9938.99,8,4811,541,11.25,11262,4509,85.11,6989.1,2.65,7.73,2,14.81,21267.46,176276.76,16.38,0
CL10989,Healthcare,12,Renewed,8015.66,16,6579,831,12.63,40397,5883,72.91,3777.06,2.95,7.62,5,14.04,22572.57,588441.43,-0.62,1
CL10990,Retail,12,Renewed,45216.84,8,7064,1187,16.8,42056,812,95.0,24742.69,3.2,7.18,7,24.51,154368.04,3397084.88,26.61,0
CL10991,Healthcare,12,Renewed,13033.71,16,8175,276,3.38,2647,5506,57.06,10012.3,2.66,8.17,5,8.55,34997.23,456541.22,-10.04,0
CL10992,Education,12,Renewed,62650.46,4,4552,135,2.97,33883,12141,41.5,29436.31,2.02,8.72,1,17.01,228218.6,3926625.88,-12.15,0
CL10993,Healthcare,12,Pending,88692.44,20,8547,450,5.27,34215,2533,80.55,70247.56,3.12,6.51,6,16.23,240410.57,6162144.09,3.49,0
CL10994,Education,6,Renewed,88876.91,11,1107,197,17.8,38945,3401,84.18,63392.79,3.55,8.73,1,28.6,232233.43,4610159.66,23.24,0
CL10995,Education,18,Renewed,67609.31,16,6596,896,13.58,41134,16754,81.76,42172.61,2.59,8.84,1,4.13,267209.2,3902194.17,7.73,0
CL10996,Technology,24,Renewed,25067.02,4,7788,937,12.03,2513,11686,75.03,14753.77,3.28,7.75,1,39.99,71700.06,995057.69,7.74,0
CL10997,E-commerce,18,Renewed,86984.7,7,4008,129,3.22,20581,17563,58.61,39812.86,1.91,6.15,10,27.43,304915.25,3899106.36,-13.98,0
CL10998,Education,12,Not Renewed,89178.88,13,2903,468,16.12,17374,5422,84.31,69567.19,3.29,7.9,0,32.53,319750.55,8352542.21,13.39,1
CL10999,Retail,12,Not Renewed,23682.09,16,4479,676,15.09,38255,14032,95.0,12008.92,3.81,5.49,10,34.05,89332.34,1858195.55,11.79,1
CL11000,Finance,24,Renewed,75055.48,7,198,25,12.63,9233,5357,84.3,43068.1,2.89,8.23,0,14.7,151742.2,3581337.11,13.16,0
